injected,truth
44.75,44.75
44.75,44.75
44.75,44.75
82.946,44.75
45.5,45.5
45.5,45.5
45.75,45.75
45.5,45.5
45.25,45.25
45.25,45.25
45.13,45.13
44.13,44.13
43.88,43.88
43.88,43.88
27.744,44.13
42.0,42.0
41.5,41.5
40.5,40.5
42.25,42.25
42.25,42.25
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.75,42.75
44.38,44.38
19.625,44.75
44.75,44.75
44.75,44.75
44.75,44.75
45.38,45.38
10.277,45.63
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
51.813,46.0
70.788,46.0
46.0,46.0
46.25,46.25
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.25,46.25
51.601,46.0
46.0,46.0
46.0,46.0
45.25,45.25
45.25,45.25
45.0,45.0
22.47,45.0
44.5,44.5
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
44.5,44.5
44.5,44.5
44.5,44.5
44.5,44.5
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.25,44.25
44.75,44.75
45.75,45.75
45.5,45.5
46.25,46.25
44.5,44.5
44.0,44.0
48.952,43.5
43.5,43.5
43.5,43.5
42.75,42.75
42.75,42.75
42.25,42.25
43.833,42.5
53.965,41.13
41.25,41.25
23.933,40.25
40.13,40.13
39.5,39.5
39.13,39.13
39.5,39.5
39.5,39.5
17.496,39.75
39.63,39.63
39.88,39.88
39.88,39.88
39.5,39.5
39.5,39.5
39.25,39.25
39.75,39.75
40.25,40.25
41.25,41.25
41.75,41.75
42.0,42.0
41.5,41.5
80.959,41.38
41.38,41.38
41.38,41.38
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.25,41.25
41.25,41.25
41.0,41.0
26.368,41.0
41.25,41.25
41.0,41.0
41.25,41.25
41.25,41.25
41.0,41.0
40.75,40.75
41.25,41.25
41.75,41.75
42.0,42.0
42.0,42.0
42.25,42.25
42.25,42.25
73.761,42.5
43.13,43.13
42.75,42.75
43.13,43.13
80.284,43.5
43.63,43.63
44.0,44.0
44.0,44.0
45.0,45.0
45.13,45.13
44.88,44.88
44.88,44.88
44.5,44.5
44.0,44.0
43.75,43.75
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.25,44.25
75.549,44.25
43.88,43.88
13.809,43.25
43.0,43.0
42.25,42.25
42.25,42.25
42.25,42.25
41.75,41.75
41.13,41.13
40.88,40.88
40.88,40.88
40.63,40.63
40.63,40.63
40.5,40.5
40.13,40.13
76.076,40.13
40.13,40.13
39.25,39.25
48.182,39.0
39.0,39.0
77.209,39.0
39.0,39.0
39.25,39.25
39.38,39.38
39.0,39.0
39.25,39.25
65.516,39.13
40.5,40.5
41.13,41.13
65.564,41.13
41.13,41.13
40.75,40.75
40.5,40.5
40.5,40.5
69.088,40.5
40.5,40.5
40.5,40.5
25.025,40.5
40.5,40.5
40.5,40.5
40.5,40.5
40.25,40.25
40.88,40.88
41.13,41.13
41.38,41.38
41.0,41.0
40.63,40.63
40.88,40.88
41.13,41.13
40.75,40.75
40.75,40.75
41.0,41.0
41.0,41.0
41.5,41.5
41.5,41.5
41.5,41.5
41.5,41.5
41.5,41.5
41.5,41.5
41.13,41.13
15.722,40.75
40.75,40.75
40.75,40.75
40.88,40.88
41.0,41.0
42.0,42.0
42.25,42.25
42.63,42.63
41.88,41.88
41.88,41.88
42.287,41.88
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.25,42.25
42.25,42.25
42.5,42.5
32.275,42.5
42.63,42.63
42.63,42.63
44.63,44.63
45.0,45.0
45.0,45.0
46.25,46.25
75.839,46.5
46.63,46.63
46.63,46.63
34.019,48.0
48.0,48.0
48.0,48.0
48.5,48.5
15.567,48.63
48.63,48.63
48.63,48.63
49.0,49.0
48.75,48.75
48.38,48.38
48.38,48.38
48.75,48.75
48.75,48.75
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
47.63,47.63
47.88,47.88
47.5,47.5
47.5,47.5
47.5,47.5
47.5,47.5
47.0,47.0
47.0,47.0
41.438,46.5
46.13,46.13
45.75,45.75
45.75,45.75
46.13,46.13
67.286,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.13,46.13
46.13,46.13
46.5,46.5
46.63,46.63
46.63,46.63
46.63,46.63
47.0,47.0
46.88,46.88
46.25,46.25
8.45,47.0
46.63,46.63
62.588,46.63
46.25,46.25
46.25,46.25
45.88,45.88
45.88,45.88
45.88,45.88
45.88,45.88
53.307,46.0
46.0,46.0
46.38,46.38
46.38,46.38
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
45.63,45.63
9.434,45.13
45.13,45.13
45.13,45.13
45.13,45.13
32.02,45.13
45.13,45.13
45.13,45.13
63.39,45.25
45.63,45.63
45.63,45.63
45.88,45.88
45.5,45.5
45.13,45.13
45.5,45.5
27.919,45.13
45.25,45.25
6.158,45.25
45.63,45.63
45.63,45.63
46.25,46.25
46.63,46.63
47.13,47.13
22.089,48.13
47.75,47.75
68.937,48.5
48.75,48.75
22.13,49.25
49.25,49.25
49.25,49.25
49.63,49.63
50.13,50.13
49.75,49.75
49.75,49.75
49.75,49.75
49.75,49.75
51.5,51.5
52.0,52.0
44.2,51.38
51.75,51.75
52.0,52.0
52.0,52.0
52.0,52.0
52.0,52.0
52.0,52.0
52.0,52.0
51.63,51.63
51.25,51.25
51.63,51.63
51.63,51.63
51.25,51.25
51.25,51.25
50.5,50.5
77.312,50.5
50.13,50.13
50.13,50.13
49.63,49.63
59.914,49.63
50.0,50.0
50.25,50.25
50.5,50.5
50.75,50.75
50.75,50.75
50.75,50.75
50.88,50.88
78.272,50.88
50.25,50.25
49.88,49.88
50.25,50.25
49.75,49.75
49.38,49.38
49.0,49.0
48.63,48.63
48.63,48.63
48.63,48.63
48.63,48.63
48.25,48.25
50.94,47.5
48.25,48.25
54.892,48.25
47.88,47.88
47.88,47.88
47.88,47.88
47.88,47.88
47.88,47.88
47.88,47.88
47.5,47.5
46.75,46.75
43.738,47.25
46.63,46.63
47.0,47.0
77.061,47.25
47.75,47.75
47.75,47.75
48.88,48.88
49.63,49.63
49.38,49.38
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
41.641,50.0
50.0,50.0
50.0,50.0
50.0,50.0
49.63,49.63
48.75,48.75
48.75,48.75
48.75,48.75
48.75,48.75
48.38,48.38
48.38,48.38
48.75,48.75
49.13,49.13
48.75,48.75
48.75,48.75
48.75,48.75
48.75,48.75
57.903,48.75
48.75,48.75
48.75,48.75
48.75,48.75
49.0,49.0
49.0,49.0
32.932,49.38
51.25,51.25
18.154,52.0
52.25,52.25
52.38,52.38
52.38,52.38
52.75,52.75
16.137,52.75
53.25,53.25
53.63,53.63
53.63,53.63
53.63,53.63
53.63,53.63
53.63,53.63
68.158,53.5
17.568,53.5
53.13,53.13
53.13,53.13
54.0,54.0
54.0,54.0
54.0,54.0
26.719,54.0
43.274,54.38
54.88,54.88
55.0,55.0
55.5,55.5
55.5,55.5
55.5,55.5
55.88,55.88
31.848,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.0,55.0
54.0,54.0
70.716,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
53.75,53.75
53.75,53.75
53.5,53.5
53.13,53.13
52.25,52.25
63.302,51.75
51.75,51.75
51.75,51.75
51.75,51.75
51.75,51.75
51.75,51.75
51.75,51.75
51.75,51.75
51.75,51.75
52.0,52.0
52.25,52.25
51.88,51.88
51.88,51.88
52.25,52.25
52.25,52.25
51.88,51.88
51.88,51.88
51.88,51.88
52.63,52.63
52.63,52.63
52.63,52.63
52.63,52.63
52.63,52.63
52.13,52.13
51.5,51.5
51.0,51.0
51.0,51.0
51.5,51.5
52.5,52.5
52.0,52.0
52.38,52.38
52.38,52.38
52.38,52.38
24.951,52.5
52.5,52.5
52.0,52.0
52.0,52.0
41.725,52.0
52.0,52.0
53.0,53.0
53.25,53.25
53.25,53.25
53.25,53.25
53.25,53.25
79.376,53.25
52.75,52.75
52.75,52.75
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.5,53.5
33.564,53.5
21.156,53.75
53.75,53.75
54.0,54.0
15.248,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
64.261,54.0
54.0,54.0
53.63,53.63
54.75,54.75
55.25,55.25
47.308,55.25
55.5,55.5
4.996,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.0,55.0
55.0,55.0
55.0,55.0
59.808,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
57.872,55.0
55.0,55.0
55.75,55.75
55.75,55.75
55.63,55.63
55.75,55.75
81.959,55.75
55.63,55.63
55.63,55.63
55.63,55.63
55.38,55.38
54.88,54.88
54.88,54.88
54.88,54.88
54.38,54.38
54.38,54.38
47.315,54.38
54.38,54.38
54.38,54.38
54.38,54.38
54.38,54.38
54.38,54.38
54.0,54.0
54.88,54.88
54.88,54.88
54.88,54.88
54.88,54.88
54.88,54.88
54.88,54.88
54.88,54.88
55.38,55.38
55.38,55.38
55.38,55.38
55.75,55.75
55.75,55.75
55.75,55.75
55.88,55.88
55.88,55.88
55.38,55.38
7.661,56.0
55.75,55.75
55.75,55.75
55.25,55.25
55.25,55.25
71.241,54.88
54.88,54.88
54.88,54.88
54.88,54.88
55.13,55.13
55.13,55.13
55.0,55.0
55.0,55.0
54.0,54.0
53.5,53.5
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
25.115,51.75
51.25,51.25
50.5,50.5
50.5,50.5
50.5,50.5
50.5,50.5
50.5,50.5
50.5,50.5
50.5,50.5
30.8,50.5
49.0,49.0
24.829,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
69.794,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.0,48.0
47.75,47.75
47.25,47.25
47.25,47.25
19.579,47.25
16.809,47.25
46.25,46.25
44.75,44.75
44.25,44.25
43.0,43.0
42.5,42.5
6.14,42.5
43.0,43.0
41.25,41.25
41.25,41.25
41.25,41.25
41.75,41.75
41.75,41.75
41.75,41.75
41.75,41.75
41.75,41.75
42.409,41.75
41.75,41.75
41.5,41.5
41.75,41.75
41.5,41.5
41.75,41.75
41.75,41.75
42.13,42.13
41.75,41.75
42.0,42.0
24.748,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
42.75,42.75
43.25,43.25
44.25,44.25
44.5,44.5
46.0,46.0
46.0,46.0
45.13,45.13
24.697,43.75
43.25,43.25
43.0,43.0
43.0,43.0
49.506,43.0
42.25,42.25
42.0,42.0
41.5,41.5
41.25,41.25
40.0,40.0
39.5,39.5
40.75,40.75
42.0,42.0
42.25,42.25
42.25,42.25
42.25,42.25
24.58,42.25
40.5,40.5
40.88,40.88
40.5,40.5
40.5,40.5
40.0,40.0
39.0,39.0
39.5,39.5
40.63,40.63
41.13,41.13
41.63,41.63
42.13,42.13
42.13,42.13
42.13,42.13
14.469,42.13
45.228,41.63
42.13,42.13
42.63,42.63
42.63,42.63
42.13,42.13
42.13,42.13
41.63,41.63
41.5,41.5
28.881,41.5
41.5,41.5
29.944,41.5
41.5,41.5
41.5,41.5
41.5,41.5
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.5,41.5
41.5,41.5
42.0,42.0
43.0,43.0
43.25,43.25
43.13,43.13
44.25,44.25
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
56.51,43.0
42.5,42.5
55.852,43.0
43.0,43.0
43.0,43.0
43.0,43.0
41.88,41.88
41.75,41.75
39.622,40.75
40.0,40.0
40.0,40.0
40.25,40.25
39.75,39.75
39.25,39.25
38.63,38.63
38.88,38.88
38.88,38.88
38.88,38.88
39.0,39.0
39.0,39.0
39.0,39.0
39.0,39.0
27.851,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.0,39.0
39.5,39.5
39.25,39.25
39.25,39.25
39.25,39.25
39.25,39.25
39.25,39.25
39.25,39.25
39.75,39.75
39.88,39.88
40.0,40.0
40.0,40.0
41.13,41.13
41.0,41.0
41.0,41.0
72.106,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
49.11,40.25
7.602,39.75
39.25,39.25
39.25,39.25
39.13,39.13
39.13,39.13
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
38.63,38.63
59.105,38.63
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.25,39.25
39.25,39.25
38.75,38.75
38.75,38.75
39.0,39.0
39.0,39.0
38.63,38.63
61.793,38.63
38.88,38.88
33.146,39.0
39.13,39.13
39.13,39.13
38.63,38.63
38.63,38.63
39.0,39.0
39.0,39.0
39.0,39.0
39.0,39.0
9.288,39.75
40.25,40.25
40.38,40.38
40.88,40.88
40.63,40.63
41.5,41.5
13.044,41.75
76.682,41.75
41.75,41.75
41.75,41.75
42.0,42.0
42.5,42.5
43.5,43.5
44.0,44.0
43.0,43.0
43.0,43.0
42.5,42.5
41.25,41.25
45.999,41.25
59.612,41.25
41.25,41.25
41.25,41.25
40.75,40.75
40.75,40.75
40.63,40.63
40.63,40.63
82.43,40.63
61.022,40.63
40.63,40.63
40.63,40.63
41.63,41.63
41.75,41.75
42.25,42.25
42.75,42.75
42.38,42.38
42.38,42.38
42.38,42.38
42.38,42.38
41.88,41.88
41.38,41.38
40.38,40.38
39.38,39.38
38.88,38.88
38.88,38.88
39.38,39.38
39.38,39.38
39.5,39.5
38.75,38.75
39.25,39.25
58.689,39.75
8.787,39.25
39.25,39.25
40.376,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
39.0,39.0
39.25,39.25
38.75,38.75
68.198,38.75
38.0,38.0
37.63,37.63
37.88,37.88
37.63,37.63
37.63,37.63
37.63,37.63
72.659,37.63
12.657,37.63
38.0,38.0
38.0,38.0
37.63,37.63
37.38,37.38
37.38,37.38
37.38,37.38
37.0,37.0
37.0,37.0
36.5,36.5
36.5,36.5
42.51,36.75
37.0,37.0
36.5,36.5
36.5,36.5
36.5,36.5
34.998,36.5
36.25,36.25
36.25,36.25
35.75,35.75
35.38,35.38
77.348,35.0
34.88,34.88
34.38,34.38
34.5,34.5
62.968,35.0
75.018,35.0
35.5,35.5
35.5,35.5
35.0,35.0
34.5,34.5
34.75,34.75
35.25,35.25
39.308,35.25
35.25,35.25
47.707,35.25
28.267,35.25
35.0,35.0
35.5,35.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
32.75,32.75
32.75,32.75
32.75,32.75
32.75,32.75
32.75,32.75
32.75,32.75
32.38,32.38
33.0,33.0
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
33.0,33.0
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
32.25,32.25
31.75,31.75
32.75,32.75
32.75,32.75
32.75,32.75
33.0,33.0
33.5,33.5
33.88,33.88
33.88,33.88
34.0,34.0
34.0,34.0
34.5,34.5
34.5,34.5
34.0,34.0
33.5,33.5
33.5,33.5
56.301,33.5
34.0,34.0
34.0,34.0
34.5,34.5
34.5,34.5
34.0,34.0
34.0,34.0
34.0,34.0
65.625,34.0
32.25,32.25
11.588,32.5
31.75,31.75
31.75,31.75
32.25,32.25
32.75,32.75
32.0,32.0
32.5,32.5
32.5,32.5
32.5,32.5
32.0,32.0
32.0,32.0
32.0,32.0
32.0,32.0
33.0,33.0
33.0,33.0
33.5,33.5
33.5,33.5
33.5,33.5
33.5,33.5
34.0,34.0
35.0,35.0
35.0,35.0
35.0,35.0
35.5,35.5
36.13,36.13
36.25,36.25
36.75,36.75
36.25,36.25
37.0,37.0
38.88,38.88
40.0,40.0
40.75,40.75
41.0,41.0
42.0,42.0
42.0,42.0
41.75,41.75
43.25,43.25
44.0,44.0
42.0,42.0
42.5,42.5
42.5,42.5
42.0,42.0
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
42.75,42.75
41.5,41.5
41.0,41.0
40.5,40.5
39.25,39.25
39.25,39.25
39.25,39.25
39.5,39.5
40.0,40.0
40.0,40.0
40.0,40.0
40.25,40.25
40.75,40.75
41.5,41.5
41.0,41.0
41.5,41.5
41.5,41.5
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
40.25,40.25
40.25,40.25
39.75,39.75
38.75,38.75
38.25,38.25
37.75,37.75
37.5,37.5
37.5,37.5
69.068,38.0
38.5,38.5
39.25,39.25
39.25,39.25
79.218,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
48.528,38.75
38.75,38.75
38.25,38.25
38.25,38.25
70.396,38.0
38.5,38.5
38.5,38.5
38.5,38.5
39.0,39.0
39.0,39.0
36.08,40.75
41.0,41.0
42.88,42.88
43.25,43.25
6.571,45.0
45.38,45.38
46.5,46.5
46.63,46.63
46.5,46.5
47.0,47.0
46.75,46.75
46.75,46.75
46.0,46.0
44.75,44.75
44.25,44.25
44.25,44.25
44.75,44.75
44.75,44.75
44.75,44.75
32.483,44.75
44.0,44.0
43.75,43.75
70.234,43.0
43.0,43.0
42.0,42.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
82.352,41.0
65.445,40.75
41.25,41.25
40.75,40.75
40.75,40.75
40.75,40.75
40.75,40.75
40.75,40.75
40.75,40.75
39.25,39.25
38.88,38.88
38.88,38.88
38.88,38.88
38.0,38.0
37.5,37.5
37.5,37.5
37.5,37.5
37.5,37.5
37.5,37.5
38.0,38.0
39.0,39.0
39.0,39.0
39.0,39.0
38.75,38.75
38.75,38.75
39.25,39.25
39.25,39.25
63.954,39.25
39.25,39.25
6.301,38.75
38.75,38.75
39.25,39.25
39.0,39.0
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
39.0,39.0
39.0,39.0
39.0,39.0
39.0,39.0
38.5,38.5
39.25,39.25
41.0,41.0
41.5,41.5
43.0,43.0
43.0,43.0
43.5,43.5
43.5,43.5
43.0,43.0
6.752,43.0
43.0,43.0
11.124,43.0
42.75,42.75
43.0,43.0
42.75,42.75
42.75,42.75
42.88,42.88
44.75,44.75
45.25,45.25
45.5,45.5
45.75,45.75
45.75,45.75
45.25,45.25
17.557,45.25
45.25,45.25
67.682,45.25
45.0,45.0
44.63,44.63
14.733,45.63
45.63,45.63
45.63,45.63
45.63,45.63
45.63,45.63
45.63,45.63
45.5,45.5
73.583,45.5
82.917,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
11.691,45.5
44.5,44.5
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.5,44.5
35.94,44.5
44.5,44.5
36.396,44.5
44.38,44.38
44.38,44.38
44.5,44.5
43.88,43.88
44.38,44.38
44.38,44.38
44.0,44.0
44.0,44.0
44.0,44.0
13.607,44.0
51.874,44.0
44.0,44.0
44.0,44.0
44.0,44.0
42.5,42.5
42.75,42.75
42.75,42.75
42.75,42.75
50.869,42.75
42.75,42.75
42.5,42.5
35.302,42.5
42.0,42.0
42.0,42.0
42.5,42.5
43.0,43.0
41.5,41.5
41.0,41.0
40.75,40.75
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
26.889,40.25
40.75,40.75
40.75,40.75
40.75,40.75
40.75,40.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.75,39.75
39.5,39.5
39.0,39.0
39.0,39.0
39.0,39.0
38.5,38.5
38.5,38.5
37.5,37.5
37.5,37.5
37.0,37.0
36.5,36.5
37.5,37.5
30.361,38.0
39.0,39.0
39.5,39.5
40.0,40.0
41.25,41.25
40.75,40.75
40.75,40.75
40.75,40.75
40.75,40.75
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
40.25,40.25
39.75,39.75
39.75,39.75
39.75,39.75
61.912,40.0
41.25,41.25
40.88,40.88
41.38,41.38
41.38,41.38
40.88,40.88
40.5,40.5
40.5,40.5
40.5,40.5
40.0,40.0
40.0,40.0
40.75,40.75
40.75,40.75
41.5,41.5
41.13,41.13
61.031,43.0
42.75,42.75
42.25,42.25
42.88,42.88
43.75,43.75
43.75,43.75
44.25,44.25
45.5,45.5
45.5,45.5
7.626,45.5
44.5,44.5
44.0,44.0
44.5,44.5
44.25,44.25
44.25,44.25
44.25,44.25
5.37,44.0
44.0,44.0
79.857,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.0,44.0
44.38,44.38
44.5,44.5
44.5,44.5
31.187,44.5
45.38,45.38
45.38,45.38
45.38,45.38
45.88,45.88
46.0,46.0
46.0,46.0
46.0,46.0
46.13,46.13
46.13,46.13
46.0,46.0
46.0,46.0
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.0,45.0
45.0,45.0
45.0,45.0
45.0,45.0
45.0,45.0
45.0,45.0
44.5,44.5
44.5,44.5
44.5,44.5
44.5,44.5
44.5,44.5
8.116,44.5
44.5,44.5
44.5,44.5
44.0,44.0
43.5,43.5
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.5,43.5
44.0,44.0
44.5,44.5
44.5,44.5
43.88,43.88
43.88,43.88
43.5,43.5
43.5,43.5
42.0,42.0
48.039,42.0
53.929,42.0
42.0,42.0
10.809,41.0
40.5,40.5
41.0,41.0
81.084,41.0
41.0,41.0
41.0,41.0
42.25,42.25
42.25,42.25
42.5,42.5
42.5,42.5
42.88,42.88
42.88,42.88
42.0,42.0
29.597,41.0
62.648,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
41.0,41.0
40.5,40.5
39.0,39.0
39.5,39.5
39.63,39.63
40.13,40.13
82.752,41.0
42.0,42.0
42.0,42.0
42.0,42.0
42.0,42.0
43.034,42.0
42.5,42.5
42.5,42.5
42.5,42.5
42.0,42.0
42.0,42.0
15.689,41.5
41.5,41.5
41.5,41.5
41.5,41.5
74.515,41.5
41.0,41.0
67.546,41.5
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.25,43.25
43.5,43.5
45.0,45.0
45.0,45.0
45.0,45.0
45.0,45.0
45.5,45.5
45.5,45.5
65.112,46.0
46.0,46.0
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
61.52,45.5
45.5,45.5
45.0,45.0
44.5,44.5
43.75,43.75
43.25,43.25
43.25,43.25
46.895,43.25
43.25,43.25
43.25,43.25
49.599,43.0
43.0,43.0
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
47.25,47.25
47.25,47.25
49.0,49.0
69.605,49.0
15.325,49.25
49.25,49.25
50.0,50.0
50.0,50.0
51.5,51.5
51.75,51.75
51.75,51.75
19.641,51.0
50.0,50.0
65.574,49.5
49.5,49.5
49.5,49.5
48.75,48.75
48.25,48.25
47.75,47.75
65.436,45.0
44.0,44.0
44.63,44.63
44.38,44.38
43.5,43.5
43.5,43.5
43.5,43.5
44.0,44.0
44.0,44.0
44.5,44.5
69.369,44.5
44.5,44.5
44.5,44.5
44.5,44.5
44.5,44.5
44.0,44.0
44.0,44.0
44.5,44.5
44.75,44.75
44.25,44.25
44.25,44.25
44.25,44.25
44.25,44.25
44.75,44.75
45.25,45.25
46.0,46.0
46.0,46.0
46.5,46.5
46.5,46.5
47.0,47.0
47.0,47.0
48.0,48.0
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
15.844,48.5
48.5,48.5
49.0,49.0
53.779,49.0
49.0,49.0
49.0,49.0
49.5,49.5
49.5,49.5
49.0,49.0
49.0,49.0
48.5,48.5
48.5,48.5
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
29.367,48.25
47.75,47.75
47.5,47.5
47.0,47.0
47.0,47.0
47.0,47.0
70.952,47.0
47.0,47.0
47.0,47.0
46.5,46.5
15.316,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
47.0,47.0
47.0,47.0
47.0,47.0
46.5,46.5
46.0,46.0
64.683,46.0
64.016,45.5
46.0,46.0
46.0,46.0
46.0,46.0
46.63,46.63
46.63,46.63
47.5,47.5
48.0,48.0
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.13,48.13
48.63,48.63
48.63,48.63
48.63,48.63
48.13,48.13
48.13,48.13
48.13,48.13
48.13,48.13
48.13,48.13
81.883,48.13
48.13,48.13
48.13,48.13
60.576,48.63
48.63,48.63
48.63,48.63
48.63,48.63
48.63,48.63
48.63,48.63
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
47.75,47.75
47.75,47.75
48.25,48.25
49.0,49.0
49.0,49.0
49.0,49.0
48.5,48.5
48.5,48.5
48.5,48.5
48.5,48.5
48.0,48.0
48.0,48.0
47.5,47.5
45.5,45.5
46.0,46.0
46.0,46.0
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
45.0,45.0
45.0,45.0
44.38,44.38
43.0,43.0
41.88,41.88
83.231,41.88
41.75,41.75
41.75,41.75
41.75,41.75
16.128,41.75
25.581,41.75
41.75,41.75
41.75,41.75
83.151,41.75
41.75,41.75
49.054,41.75
41.75,41.75
37.529,41.75
41.75,41.75
41.75,41.75
41.0,41.0
49.575,40.5
40.0,40.0
39.63,39.63
40.969,39.63
39.63,39.63
40.5,40.5
40.5,40.5
41.0,41.0
41.0,41.0
41.75,41.75
41.75,41.75
42.75,42.75
42.75,42.75
43.75,43.75
43.75,43.75
43.75,43.75
43.75,43.75
43.25,43.25
43.25,43.25
45.0,45.0
45.0,45.0
46.63,46.63
47.13,47.13
46.88,46.88
46.88,46.88
47.5,47.5
47.5,47.5
47.25,47.25
47.25,47.25
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
42.293,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.5,47.5
47.5,47.5
47.5,47.5
47.5,47.5
47.5,47.5
47.5,47.5
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
46.25,46.25
45.75,45.75
46.25,46.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
