0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.883972,-0.59362,-0.36946,-0.409022,-0.826192,-1.09879,-0.358416,-0.63382,-0.580024,-0.599105,-0.873295,-0.743368,-0.792567,-0.158337,-0.79426,-0.537532,-0.668335,-0.985373,-0.60966,-0.573256
-1.1062,-0.848949,-0.36946,-0.528327,-0.778948,-1.23039,-0.324882,-0.895707,-0.618448,-0.66658,-1.14368,-0.646171,-0.96175,-0.464541,-0.980384,-0.968063,-0.847597,-1.11759,-0.982403,-0.703093
-1.22586,-0.925547,-0.36946,-0.833219,-0.826192,-1.29021,-0.358416,-1.07489,-0.695295,-0.632842,-1.05355,-0.872965,-0.937581,-0.697256,-1.21727,-1.1923,-0.757966,-1.11759,-1.0818,-0.716076
-1.19167,-0.925547,-0.36946,-1.00555,-0.826192,-1.362,-0.425484,-1.52975,-0.676083,-0.677826,-1.08359,-0.762808,-1.00203,-1.38315,-1.36955,-1.26405,-0.757966,-1.07352,-1.61607,-1.39123
-1.15748,-0.900015,-0.36946,-1.04532,-0.826192,-1.43378,-0.39195,-1.26786,-0.599236,-0.655334,-1.14368,-0.795207,-1.09065,-1.27292,-1.42031,-1.36272,-0.892413,-1.29388,-1.61607,-1.43018
-1.39681,-0.823416,-0.36946,-1.31044,-0.826192,-1.48164,-0.559619,-1.19894,-0.906625,-0.936479,-1.42908,-0.808167,-1.14705,-1.24842,-1.55568,-1.49726,-1.25094,-1.44814,-1.51667,-1.46913
-1.68742,-0.312758,-0.36946,-1.15137,-0.826192,-1.17057,-0.727288,-1.4057,-1.38692,-1.18389,-1.38402,-0.335139,-1.27595,-1.34641,-1.38647,-1.41653,-1.20612,-1.73461,-1.24332,-1.48211
-1.37971,1.50008,-0.36946,-0.607864,-0.920681,-0.608251,-0.459018,-0.730305,-0.676083,-0.992708,-0.993466,-0.250902,-0.832849,-0.917722,-0.405091,-0.214633,-0.444257,-1.1837,-0.845731,-0.806962
-1.15748,1.01495,-0.353234,-0.289716,0.0714524,-0.0937877,-0.559619,-0.620037,-0.215,-0.88025,-0.257423,1.20706,0.311152,-0.207329,-0.015922,0.619523,-0.264995,-1.07352,-0.373589,1.19252
-0.747215,0.504295,-0.36946,-0.634377,-0.495481,-0.177538,-0.660221,0.23454,0.130813,-0.790284,-0.10721,1.77728,0.923434,-0.121592,-0.422011,0.628492,-0.0409166,-1.31592,-0.0132697,1.65993
-0.713026,0.555361,-0.36946,-1.05857,-0.070281,-0.165573,-0.660221,1.11668,-0.234211,-0.0368144,-0.242401,1.41441,1.02011,0.245852,0.356326,0.51189,0.0935302,-0.103919,0.434023,1.32236
-0.747215,0.274499,-0.36946,-0.687402,-0.0230365,-0.057895,-0.559619,1.00642,-0.0036695,0.0643979,0.0730455,1.68009,1.22958,0.160115,0.813177,0.601584,-0.220179,-0.0818827,0.595545,1.46518
-0.95235,0.172368,-0.36946,-0.806707,-0.967926,0.205319,-0.425484,0.951282,-0.349482,0.266823,-0.332529,0.80531,0.826758,0.0131374,0.119441,0.171052,-0.0857322,0.270699,0.272501,-0.404469
-0.781404,0.223433,-0.353234,-0.912756,-0.448237,0.109605,-0.593153,0.289674,-1.09874,0.446756,-0.81321,0.81179,0.971772,0.0376337,-0.0666831,0.251777,-0.578704,-0.368355,-0.361164,-0.0149599
-0.832688,0.172368,-0.345122,-0.939269,-0.448237,-0.177538,-0.693755,0.220757,-0.445542,0.00816889,-0.557848,1.75137,0.979829,-0.525781,0.424008,0.538798,-0.354626,-0.544646,-0.00084486,0.608255
-0.781404,0.223433,-0.36946,-0.912756,-0.212014,-0.608251,-0.693755,0.455076,-0.676083,0.581705,-0.407636,1.42737,0.6898,-0.574774,0.237884,0.458073,-0.175363,-0.214101,0.0612791,0.595271
-0.73012,0.0957688,-0.36946,-0.992293,-0.920681,-0.608251,-0.660221,0.386159,-0.560813,-0.250485,-0.407636,0.999705,0.456166,-0.59927,0.694734,0.458073,-0.489073,-0.368355,0.148253,1.14058
-0.901066,0.223433,-0.36946,-0.302972,-0.967926,-0.596287,-0.593153,0.51021,-0.695295,-0.464155,-0.527806,1.18114,0.109744,-0.795241,-0.0666831,0.368379,-0.220179,0.226626,0.757067,0.997764
-0.593363,0.427697,-0.36946,-0.143898,-0.967926,-0.524501,-0.492552,0.730746,-0.656872,-0.295468,-0.377593,1.72545,-0.0674961,-0.4033,0.170202,0.180022,-0.533888,0.116444,0.657669,1.32236
-0.371134,1.27028,-0.36946,0.34658,-0.873437,0.169426,-0.358416,0.799663,-0.618448,-0.565368,-0.482742,0.947867,-0.341412,0.0988745,0.424008,0.323532,0.362424,0.44699,0.110978,0.491402
-0.95235,1.06602,-0.36946,0.611703,-0.967926,-0.105752,-0.324882,1.00642,0.0347542,-0.621597,-0.362572,-0.0241076,-0.357524,0.343838,0.254804,0.81685,0.720949,0.20459,0.0488543,0.114877
-0.354039,0.555361,-0.36946,0.916595,-0.920681,0.145497,-0.190747,0.882364,0.188449,-0.385435,-0.0321035,-0.361059,-0.405863,0.748027,0.559371,1.08593,1.03466,0.997898,0.272501,0.114877
0.0733255,-0.185093,-0.36946,0.677984,-0.873437,0.133533,-0.0566118,0.648045,0.0155424,-0.126781,0.23828,-0.639691,-0.550877,0.907253,0.50861,1.10387,0.586502,0.601244,0.732218,-0.0928617
-0.165999,-0.465955,-0.36946,0.320068,-0.826192,-0.0698592,-0.157213,0.289674,-0.0420931,-0.216747,0.103088,-0.69801,-0.591158,0.441823,-0.0666831,0.798911,0.00389899,0.44699,0.148253,-0.235682
-0.576269,-0.568087,-0.36946,-0.316229,-0.873437,-0.727894,-0.190747,-0.110047,-0.272635,-0.464155,-0.512785,-0.69153,-0.712004,-0.195081,-0.523534,-0.582379,-0.489073,0.711426,-0.497837,-0.430436
-1.03782,-0.797883,-0.36946,-0.647633,-0.873437,-1.00307,-0.257815,-0.495985,-0.714507,-0.621597,-1.06857,-0.477696,-0.8973,-0.452293,-1.03114,-1.03982,-0.757966,0.270699,-0.771182,-0.703093
-1.1233,-0.797883,-0.36946,-0.674145,-0.873437,-1.26629,-0.39195,-0.854356,-0.752931,-0.677826,-1.17372,-0.762808,-0.96175,-0.59927,-1.13267,-1.1026,-0.982044,-0.125955,-1.00725,-0.651158
-1.15748,-0.874482,-0.36946,-0.819963,-0.826192,-1.35004,-0.425484,-1.4884,-0.791354,-0.722809,-1.14368,-0.762808,-0.969807,-1.35866,-1.09883,-1.20127,-0.847597,-0.412428,-1.61607,-1.37824
-1.14039,-0.874482,-0.36946,-1.00555,-0.873437,-1.37396,-0.425484,-1.33678,-0.810566,-0.745301,-1.1587,-0.756328,-1.06648,-1.3954,-1.25111,-1.37169,-0.937229,-0.831119,-1.61607,-1.39123
-1.48228,-0.721284,-0.36946,-1.28393,-0.873437,-1.50557,-0.526085,-1.11624,-1.11796,-0.992708,-1.53423,-0.743368,-1.1551,-1.40765,-1.488,-1.49726,-1.16131,-0.875191,-1.59122,-1.46913
-1.7387,-0.619153,-0.36946,-1.41649,-0.920681,-1.51753,-0.727288,-1.51596,-1.42534,-1.27385,-1.62436,-0.736889,-1.27595,-1.50563,-1.53876,-1.65871,-1.29575,-1.1837,-1.30545,-1.52106
-1.56776,-0.0829615,-0.36946,-0.740426,-0.920681,-1.14664,-0.425484,-0.992191,-1.25244,-1.21762,-1.38402,-0.834086,-0.969807,-1.29742,-1.09883,-1.18333,-0.937229,-1.13963,-1.14393,-1.22244
-1.08911,0.504295,-0.36946,-0.10413,-0.967926,-0.955214,-0.358416,0.124272,-0.599236,-0.891496,-0.993466,-0.736889,-0.575046,-0.685007,-0.489693,-0.70795,-0.892413,-0.478537,-0.771182,-0.508338
-1.24296,1.21922,-0.36946,0.0682004,-1.01517,-0.368966,-0.39195,0.592911,-0.387906,-0.711563,-0.377593,-0.607292,-0.47837,-0.342059,-0.0836035,-0.277419,-0.533888,0.336808,-0.522686,-0.573256
-1.1062,1.14262,-0.36946,-0.10413,-1.01517,-0.129681,-0.425484,0.523994,-0.503177,-0.677826,-0.332529,-0.840566,-0.188341,-0.26857,0.153282,-0.0890609,-0.892413,0.424953,0.0612791,-0.690109
-1.08911,1.42348,-0.36946,-0.157155,-0.967926,0.324961,-0.324882,0.813447,-0.63766,-0.632842,-0.0471248,-0.808167,-0.365581,-0.0603516,0.237884,0.144144,-0.444257,0.44699,0.0985534,-0.793978
-0.695931,1.37241,-0.36946,-0.369253,-0.967926,0.504425,-0.291349,0.427509,-0.656872,-0.644088,0.268322,-0.639691,-0.252792,0.356086,0.745495,-0.0890609,0.272793,0.997898,0.558271,-0.988733
-0.832688,0.606427,-0.36946,-0.302972,-0.967926,0.241211,-0.324882,0.703179,-0.887414,-0.745301,-0.287465,-0.769288,-0.260848,0.405078,0.220963,-0.340204,0.362424,0.711426,-0.224491,-0.936798
-0.678836,0.402164,-0.36946,-0.27646,-1.01517,0.193354,-0.526085,0.716962,-0.752931,-0.644088,0.163173,-0.976642,-0.333355,0.0131374,0.204043,-0.160816,0.855395,1.63695,0.0612791,-0.560273
-0.456607,0.1979,-0.36946,-0.0643614,-0.967926,0.229247,-0.190747,0.537777,-0.676083,0.199348,-0.0170822,-0.905364,-0.252792,0.0253855,0.305565,0.35044,0.00389899,1.81324,-0.0629688,-0.755027
-1.00363,0.402164,-0.36946,-0.249948,-0.967926,-0.0937877,-0.425484,0.606694,-0.925837,0.356789,-0.10721,-0.853526,-0.0272143,-0.0603516,0.237884,0.51189,0.227977,1.21826,0.135828,-0.87188
-0.815593,0.555361,-0.36946,-0.0643614,-0.967926,-0.0339664,-0.425484,0.620478,-1.13717,-0.509138,0.193216,-0.756328,-0.0513834,0.184612,0.220963,0.19796,-0.0857322,0.755499,-0.100243,-0.768011
-0.507891,0.912822,-0.36946,0.306811,-1.01517,0.169426,-0.459018,0.579127,-0.676083,-0.542876,0.0129604,-0.756328,0.150025,0.172363,0.880858,0.0454803,0.81058,1.2403,0.545846,-0.326567
-0.524985,1.34688,-0.36946,0.452629,-0.967926,0.253176,-0.459018,0.854797,0.188449,-0.205502,0.373471,-0.775768,-0.0916651,0.931749,1.01622,0.718186,0.765764,1.06401,0.409173,0.374549
-0.507891,0.121302,-0.345122,0.373092,-0.967926,0.336926,-0.190747,0.537777,0.207661,-0.475401,0.118109,-0.769288,-0.0916651,0.85826,0.50861,0.834789,0.631317,1.06401,0.0364295,0.27068
-0.251472,-0.261692,-0.36946,0.479142,-0.826192,0.121569,-0.157213,0.344808,-0.215,-0.31796,0.433556,-0.555453,-0.462257,0.943997,0.254804,0.763033,0.989842,1.13012,0.29735,0.335599
-0.285661,-0.261692,-0.36946,0.837058,-0.873437,0.396747,-0.157213,0.331025,0.053966,-0.18301,0.688918,-0.736889,-0.421975,1.48292,0.373247,0.547768,0.317608,1.01993,0.247651,-0.0928617
-0.422418,-0.465955,-0.36946,0.134481,-0.920681,0.0378191,-0.224281,0.0553544,-0.195788,-0.430418,0.0279816,-0.834086,-0.510595,0.821516,-0.117444,0.188991,0.00389899,1.15215,-0.311465,-0.196731
-0.405323,-0.542554,-0.36946,-0.289716,-0.873437,-0.560394,-0.157213,-0.3168,-0.330271,-0.486647,-0.377593,-0.704489,-0.639496,-0.097096,-0.675817,-0.277419,-0.444257,1.32844,-0.361164,-0.235682
-0.832688,-0.874482,-0.36946,-0.422278,-0.873437,-0.715929,-0.291349,-0.716521,-0.464753,-0.520384,-0.798189,-0.659131,-0.824792,-0.415548,-0.861941,-0.438868,-0.623519,0.645317,-0.709058,-0.495354
-1.03782,-0.925547,-0.36946,-0.700658,-0.873437,-1.11075,-0.358416,-0.950841,-0.580024,-0.587859,-1.05355,-0.866485,-0.881187,-0.562526,-1.20035,-0.573409,-0.847597,0.336808,-0.994828,-0.521322
-1.1062,-0.95108,-0.36946,-0.939269,-0.873437,-1.25432,-0.39195,-1.44705,-0.503177,-0.587859,-1.00849,-0.821126,-0.921469,-1.35866,-1.20035,-0.770736,-0.668335,0.491062,-1.51667,-1.30034
-1.22586,-0.900015,-0.36946,-0.992293,-0.826192,-1.26629,-0.358416,-1.22651,-0.599236,-0.565368,-1.08359,-0.885925,-0.953694,-1.19943,-1.26803,-0.752798,-0.757966,-0.103919,-1.55394,-1.26139
-1.49938,-0.797883,-0.36946,-1.21765,-0.920681,-1.44575,-0.559619,-0.881923,-0.791354,-0.835267,-1.369,-0.827606,-1.10676,-1.0647,-1.5726,-0.941155,-1.25094,-0.390392,-1.60364,-1.26139
-1.67032,-0.695751,-0.36946,-1.49603,-0.873437,-1.42182,-0.626687,-1.24029,-1.23323,-1.19513,-1.33896,-0.892404,-1.16316,-1.34641,-1.69104,-1.31787,-1.16131,-0.875191,-1.41727,-1.46913
-1.67032,-0.542554,-0.36946,-0.833219,-0.967926,-1.27825,-0.660221,-1.00597,-1.09874,-1.1389,-1.23381,-1.00256,-0.953694,-1.35866,-1.36955,-1.12951,-0.757966,-0.875191,-1.31787,-1.20945
-1.44809,-0.363823,-0.36946,-0.196923,-0.967926,-0.787715,-0.660221,-0.937057,-0.714507,-0.88025,-0.993466,-0.860005,-0.575046,-1.00346,-1.31879,-0.725889,-1.07168,-0.632791,-1.1812,-0.274633
-1.07201,0.300032,-0.36946,-0.117386,-1.01517,-0.357002,-0.459018,-0.247882,-0.330271,-0.689071,-0.662997,-0.743368,-0.687835,-0.26857,-0.438932,-0.447837,-0.444257,-0.170028,-0.758757,-0.521322
-1.07201,0.836223,-0.36946,0.253787,-0.967926,-0.368966,-0.459018,-0.344367,-0.63766,-0.126781,0.118109,-0.892404,-0.405863,0.147867,0.339406,0.0723886,0.138346,0.402917,-0.261766,-1.0147
-0.713026,1.39795,-0.36946,0.160994,-0.967926,0.420675,-0.559619,-0.0135631,-0.695295,-0.205502,0.448578,-0.918324,-0.140003,0.19686,1.55767,0.763033,0.407239,1.41659,0.0488543,-0.768011
-0.901066,1.60221,-0.36946,-0.10413,-1.01517,0.169426,-0.459018,-0.0686971,-0.195788,-0.419172,-0.062146,-0.911844,-0.623384,0.123371,1.23619,0.117236,0.362424,1.65899,-0.149942,-0.768011
-1.20877,1.29582,-0.36946,-0.44879,-0.967926,-0.715929,-0.526085,-0.385717,-1.09874,-0.621597,-0.332529,-0.775768,-0.937581,0.19686,0.254804,-0.394021,-0.175363,0.799571,-0.149942,-0.988733
-1.431,0.836223,-0.36946,-0.660889,-1.01517,-0.871465,-0.660221,-0.716521,-1.09874,-0.745301,-0.542827,-1.06088,-0.945638,-0.562526,0.119441,-0.0800915,-0.489073,0.513099,-0.485412,-0.664142
-1.20877,0.274499,-0.36946,-0.488559,-0.967926,-0.931286,-0.559619,-0.854356,-1.07953,-0.767792,-0.993466,-1.00904,-0.921469,-0.525781,-0.506613,-0.465776,-0.175363,0.44699,-0.746332,-1.05365
-1.36262,0.1979,-0.36946,-0.793451,-0.967926,-0.979143,-0.492552,-0.757872,-1.15638,-0.958971,-1.1587,-1.00256,-0.921469,-0.966715,-0.506613,-0.519593,-0.892413,0.00626271,-0.771182,-1.28736
-1.36262,0.325565,-0.36946,-0.674145,-1.01517,-0.979143,-0.626687,-0.247882,-1.11796,-0.902742,-1.17372,-0.885925,-0.96175,-0.746248,-0.0836035,-0.582379,-0.982044,0.226626,-0.87058,-1.30034
-1.31134,0.45323,-0.36946,-0.395766,-0.967926,-0.895393,-0.559619,-0.0686971,-1.07953,-0.756546,-0.903338,-0.860005,-1.03426,-0.611519,-0.117444,-0.483715,-0.847597,0.513099,-0.746332,-0.703093
-1.14039,1.47455,-0.36946,-0.223435,-1.01517,-0.572358,-0.492552,0.275891,-0.772143,-0.565368,-0.903338,-1.00256,-0.993976,-0.562526,0.254804,0.0275415,-0.533888,0.667353,-0.535111,-0.365518
-1.07201,1.67881,-0.36946,0.51891,-1.01517,-0.309144,-0.324882,0.331025,-0.253423,-0.621597,-0.708061,-0.944243,-0.792567,0.000889217,0.170202,0.000633279,-0.220179,0.44699,-0.547536,-0.261649
-0.644647,1.04049,-0.36946,0.837058,-0.873437,0.157462,-0.291349,0.110489,0.130813,-0.351697,-0.152274,-0.736889,-0.655609,0.846012,0.847017,0.251777,0.586502,0.44699,-0.0381193,-0.144796
-0.285661,-0.0318957,-0.36946,0.744265,-0.873437,-0.0937877,-0.224281,0.0691379,0.0731779,-0.31796,0.59879,-1.00256,-0.518651,1.13997,0.694734,0.574676,0.272793,0.62328,0.110978,-0.0279435
-0.31985,-0.338291,-0.36946,0.00191949,-0.873437,-0.261287,-0.190747,-0.178965,-0.157364,-0.419172,0.118109,-0.898884,-0.72006,0.454071,-0.0497627,0.117236,0.183161,0.160517,-0.286615,-0.378502
-0.883972,-0.542554,-0.36946,-0.369253,-0.873437,-0.751822,-0.291349,-0.578686,-0.291847,-0.475401,-0.22738,-0.769288,-0.744229,0.0253855,-0.472772,-0.573409,-0.354626,0.160517,-0.547536,-0.469387
-0.901066,-0.874482,-0.36946,-0.55484,-0.873437,-1.12271,-0.324882,-1.18516,-0.580024,-0.565368,-0.93338,-0.762808,-1.00203,-0.391052,-1.13267,-1.08467,-0.802782,-0.28021,-0.845731,-0.625191
-1.17458,-0.900015,-0.36946,-0.846476,-0.873437,-1.26629,-0.358416,-1.29543,-0.599236,-0.621597,-0.978444,-0.937763,-1.01009,-0.59927,-1.23419,-1.02188,-0.757966,-0.566682,-0.969979,-0.716076
-1.24296,-0.95108,-0.36946,-1.04532,-0.920681,-1.37396,-0.358416,-1.14381,-0.676083,-0.689071,-1.08359,-0.911844,-1.06648,-1.43214,-1.42031,-1.38963,-0.937229,-0.52261,-1.59122,-1.39123
-1.26005,-0.925547,-0.377573,-1.01881,-0.873437,-1.42182,-0.39195,-1.41948,-0.618448,-0.655334,-1.09861,-0.860005,-1.0826,-1.26067,-1.30187,-1.40756,-0.892413,-0.610755,-1.66577,-1.39123
-1.55066,-0.848949,-0.36946,-1.3237,-0.873437,-1.58932,-0.593153,-1.50218,-0.829778,-0.992708,-1.33896,-0.911844,-1.1551,-1.17493,-1.40339,-1.47035,-1.34057,-0.809082,-1.52909,-1.43018
-1.68742,-0.414889,-0.377573,-1.16462,-0.920681,-1.25432,-0.727288,-1.47461,-1.32929,-1.21762,-1.41406,-0.749848,-1.14705,-1.30966,-1.45415,-1.55108,-1.29575,-1.29388,-1.15635,-1.39123
-1.31134,1.47455,-0.36946,-0.568096,-1.01517,-0.524501,-0.660221,-0.978408,-0.752931,-1.04894,-0.978444,-0.250902,-0.792567,-1.00346,-0.608135,-0.349174,-0.489073,-0.258173,-0.994828,-0.832929
-1.44809,0.887289,-0.36946,-0.130642,-0.070281,-0.165573,-0.559619,-0.59247,-0.0805168,-0.936479,-0.81321,1.56345,0.00501103,-0.672759,-0.286648,1.03212,-0.668335,-0.0157736,-0.659359,1.21849
-1.36262,0.478762,-0.36946,-0.037849,0.0714524,-0.0818235,-0.39195,-0.0686971,-0.157364,-0.734055,-0.122231,1.89392,0.617293,-0.26857,-0.218967,0.96933,-0.847597,0.0503354,-0.27419,2.14032
-1.34553,0.146835,-0.36946,-0.55484,0.0714524,0.372818,-0.559619,0.813447,-0.656872,-0.970217,-0.332529,1.8032,0.86704,-0.354307,0.153282,0.978299,-0.713151,-0.170028,-0.311465,1.62098
-1.17458,0.274499,-0.36946,-0.249948,0.638386,0.516389,-0.526085,0.82723,-0.714507,-0.722809,0.0880668,2.08184,1.06845,-0.342059,0.931619,1.13078,-0.578704,-0.258173,-0.137518,1.51711
-1.07201,0.300032,-0.36946,-0.236692,-0.448237,0.564246,-0.358416,0.592911,-0.618448,0.233085,0.23828,1.11634,0.746195,-0.366555,0.424008,0.269716,-0.713151,0.20459,-0.286615,-0.508338
-1.37971,0.223433,-0.36946,-0.819963,0.0714524,0.253176,-0.559619,0.0553544,-0.887414,2.43726,-0.783168,0.934907,0.609237,-0.26857,-0.134365,0.484982,-0.802782,0.0282991,-0.236916,0.0369747
-1.37971,0.0191701,-0.36946,-0.979037,-0.967926,0.0976404,-0.593153,-0.151398,-0.752931,1.76252,-0.272444,1.92632,0.697857,-0.574774,0.187122,0.906544,-0.982044,-0.302246,-0.137518,1.0497
-1.07201,-0.00636284,-0.36946,-0.713914,-0.353748,0.121569,-0.559619,-0.0273466,-0.752931,2.04366,-0.152274,1.46625,0.464223,-0.550278,0.102521,0.691278,-0.668335,-0.500573,-0.0629688,0.906879
-0.986539,0.121302,-0.36946,-0.674145,-1.01517,0.217283,-0.39195,0.23454,-0.829778,2.15612,-0.0321035,1.2589,0.464223,-0.611519,0.0348392,0.610553,-0.533888,-0.676864,-0.125093,0.880911
-0.713026,0.248966,-0.36946,-0.27646,-0.448237,-0.321109,-0.425484,0.0140039,-0.752931,1.27895,-0.317508,0.999705,0.295039,-0.525781,0.0686799,0.467043,-0.0857322,-0.853155,0.110978,1.02373
-0.576269,0.63196,-0.36946,-0.10413,-0.967926,-0.189502,-0.358416,0.179406,-0.0228813,0.907834,-0.362572,0.896028,-0.0674961,-0.158337,-0.0666831,0.628492,-0.264995,0.314772,0.471297,1.54308
-0.405323,1.24475,-0.36946,0.0814565,-0.400992,0.0976404,0.0775235,0.455076,0.130813,-0.565368,-0.0771673,0.0212512,-0.293074,0.209108,0.813177,1.02315,-0.0409166,0.601244,0.446448,-0.0928617
-0.695931,1.52561,-0.36946,0.558679,-0.400992,0.0737119,-0.224281,0.606694,0.150025,-0.632842,0.208237,-0.250902,-0.430032,0.760275,0.711654,0.233838,0.362424,1.06401,-0.174792,-0.0149599
-0.183093,0.759624,-0.353234,1.40707,-0.967926,0.444604,-0.157213,0.482643,-0.157364,-0.430418,0.0580242,-0.490655,-0.405863,0.99299,0.643973,0.287654,1.25874,1.28437,0.197952,-0.183747
-0.0121474,-0.0318957,-0.361347,1.04916,-1.01517,0.444604,-0.157213,0.689395,0.51505,-0.227993,0.779046,-0.769288,-0.494482,1.20121,0.50861,0.368379,0.631317,1.52677,0.359474,-0.274633
-0.422418,-0.414889,-0.36946,0.00191949,-0.920681,-0.0937877,-0.023078,-0.0549136,-0.0420931,-0.464155,0.268322,-0.756328,-0.663666,0.319341,-0.0666831,-0.25948,0.00389899,0.62328,-0.0629688,-0.391485
-0.969444,-0.619153,-0.36946,-0.501815,-0.967926,-0.979143,-0.123679,-0.661387,-0.42633,-0.565368,-0.753125,-0.762808,-0.760342,-0.13384,-0.777339,-0.941155,-0.354626,0.0723718,-0.684208,-0.391485
-1.14039,-0.900015,-0.36946,-0.581352,-0.967926,-1.14664,-0.257815,-0.937057,-0.618448,-0.689071,-1.1587,-0.529534,-0.945638,-0.574774,-1.11575,-1.04879,-0.847597,-0.03781,-0.883005,-0.755027
-1.20877,-0.925547,-0.36946,-0.753682,-0.920681,-1.18254,-0.224281,-1.15759,-0.695295,-0.655334,-1.09861,-0.879445,-0.969807,-0.672759,-1.35263,-1.18333,-1.02686,-0.103919,-1.09423,-0.664142
-1.19167,-0.925547,-0.36946,-0.992293,-0.967926,-1.35004,-0.39195,-1.03354,-0.656872,-0.677826,-1.12866,-0.944243,-0.969807,-1.49339,-1.42031,-1.36272,-1.02686,-0.170028,-1.60364,-1.46913
-1.34553,-0.900015,-0.36946,-1.03206,-0.967926,-1.40986,-0.39195,-1.4884,-0.752931,-0.689071,-1.09861,-0.853526,-1.03426,-1.32191,-1.40339,-1.38066,-0.892413,-0.258173,-1.66577,-1.43018
-1.49938,-0.721284,-0.36946,-1.35021,-0.920681,-1.51753,-0.526085,-1.22651,-0.887414,-1.02645,-1.51921,-0.620252,-1.09065,-1.32191,-1.58952,-1.52417,-1.29575,-0.412428,-1.55394,-1.46913
-1.7387,-0.236159,-0.36946,-1.27067,-1.01517,-1.27825,-0.693755,-1.33678,-1.31007,-1.2851,-1.59432,-0.782247,-1.14705,-1.38315,-1.6572,-1.62283,-1.38538,-0.853155,-1.26817,-1.54703
-1.4139,1.70434,-0.385686,-0.621121,-0.920681,-0.680037,-0.593153,-0.771655,-0.733719,-1.15015,-1.14368,-0.406417,-0.703947,-0.978963,-0.743498,-0.447837,-0.444257,-0.214101,-1.10665,-0.845913
-1.431,1.39795,-0.377573,-0.342741,-1.01517,-0.0220022,-0.358416,-0.427068,1.99436,-0.947725,-0.152274,1.66713,0.560899,-0.391052,-0.574295,0.897575,-0.623519,0.336808,-0.448137,0.997764
-1.4139,0.606427,-0.36946,-0.528327,0.024208,0.217283,-0.559619,0.19319,2.10963,-0.722809,-0.257423,2.04944,1.04428,-0.13384,-0.303569,0.987269,-0.578704,0.601244,-0.472987,1.0497
-1.36262,0.683026,-0.36946,-0.992293,0.213186,-0.0937877,-0.324882,0.248324,1.39879,-0.430418,-0.0771673,2.47711,1.19735,-0.53803,0.0179188,1.13078,-0.399441,0.358844,0.421598,0.893895
-1.05492,0.376631,-0.36946,-0.740426,-0.542726,0.516389,-0.492552,0.78588,1.53328,0.368035,0.223258,2.32807,1.49543,-0.513533,0.153282,1.14872,-0.175363,0.953826,0.446448,1.16655
-1.26005,0.0957688,-0.36946,-0.886244,-0.495481,0.289068,-0.526085,1.04777,-0.330271,1.27895,0.178194,1.25242,0.899265,-0.427796,0.102521,0.0903274,-0.130548,0.182554,0.197952,-0.391485
-1.4139,0.146835,-0.36946,-1.00555,-0.0230365,0.109605,-0.593153,0.896148,0.284508,2.49349,-0.557848,0.934907,1.03622,-0.366555,-0.134365,0.50292,-0.130548,0.513099,-0.423288,-0.183747
-1.44809,0.172368,-0.36946,-1.20439,-0.542726,0.312997,-0.660221,0.317241,1.16825,2.3473,-0.0471248,1.94576,0.883153,-0.672759,-0.0836035,0.50292,-0.175363,0.667353,-0.125093,0.686157
-1.17458,-0.00636284,-0.36946,-0.8995,-0.920681,0.0737119,-0.693755,0.110489,1.30273,1.03154,0.163173,1.71897,0.907322,-0.623767,-0.0497627,0.296624,-0.713151,0.270699,-0.236916,0.621239
-1.02073,-0.0574286,-0.36946,-0.846476,-0.826192,0.277104,-0.727288,0.399942,-0.733719,-0.509138,0.103088,1.41441,0.907322,-0.758496,0.254804,0.180022,-0.623519,0.0944081,-0.199642,0.55632
-0.866877,0.402164,-0.36946,-0.342741,-0.967926,-0.309144,-0.727288,0.275891,-0.84899,-0.576613,-0.377593,1.44681,0.568955,-0.648263,0.254804,-0.0352444,-0.578704,0.601244,0.148253,0.595271
-0.713026,0.963888,-0.36946,0.041688,-0.967926,-0.333073,-0.693755,0.661828,-0.522389,1.21147,-0.212359,1.0645,0.0936308,-0.366555,0.170202,0.0275415,-0.399441,-0.03781,0.260076,1.37429
-0.815593,1.50008,-0.36946,0.51891,-1.01517,0.360854,-0.39195,0.965065,0.130813,-0.0817977,0.223258,0.578516,-0.276961,0.331589,0.694734,0.180022,-0.489073,0.777535,-0.0753936,0.153828
-0.986539,1.14262,-0.36946,0.62496,-0.920681,0.289068,-0.291349,0.275891,0.0155424,-0.621597,-0.212359,-0.0241076,-0.309186,0.821516,0.339406,0.171052,0.183161,0.424953,0.0115799,-0.170763
-0.798499,0.45323,-0.36946,0.757521,-0.873437,-0.153609,-0.190747,0.46886,-0.0228813,-0.554122,-0.22738,-0.354579,-0.180285,0.956245,0.50861,0.108266,0.631317,0.909753,0.471297,-0.00197622
-0.0976204,-0.210626,-0.36946,0.62496,-0.873437,0.0856762,-0.257815,0.854797,0.111602,-0.194256,0.47862,-0.788727,-0.405863,1.05423,0.407087,0.251777,0.0935302,1.30641,0.694943,0.0499584
-0.148904,-0.287225,-0.36946,0.134481,-0.826192,-0.165573,-0.123679,-0.165181,-0.176576,-0.351697,-0.212359,-0.743368,-0.695891,0.564304,-0.320489,-0.465776,-0.130548,1.19623,-0.0256945,-0.3006
